pq_id,source_type,author,publication_title,date,title,document_type,tca,copyright,university_news,city,state,census_region
2410995426,Newspapers,"Burgess, Joel","Asheville Citizen - Times; Asheville, N.C.",2020-06-10,Asheville to freeze police budget,News,0,Copyright 2020 - ASHEVILLE CITIZEN-TIMES - All Rights Reserved.,0,ASHEVILLE,NC,South
2410933918,Newspapers,"Bluestein, Greg","The Atlanta Journal - Constitution; Atlanta, Ga.",2020-06-10,Ossoff leads but runoff still possible in Dems' Senate primary,News,0,"Copyright CMG Corporate Services, Inc. on behalf of itself and the Newspapers Jun 10, 2020",0,ATLANTA,GA,South
2410932591,Newspapers,"Murchison, Adrianne","The Atlanta Journal - Constitution; Atlanta, Ga.",2020-06-10,"JOHNS CREEK: City, pastor respond to police chief's controversial post",News,0,"Copyright CMG Corporate Services, Inc. on behalf of itself and the Newspapers Jun 10, 2020",0,ATLANTA,GA,South
2411016107,Newspapers,"Richman, Talia; Opilo, Emily","The Baltimore Sun; Baltimore, Md.",2020-06-10,Scott wins mayoral primary City Council president edges former mayor Dixon,News,0,Copyright © 2020 The Baltimore Sun,0,BALTIMORE,MD,South
2411021973,Newspapers,"Fortin, Jacey","The Baltimore Sun; Baltimore, Md.",2020-06-10,'Outsiders' often blamed in protests It's been a common refrain from officials since civil rights era,News,0,Copyright © 2020 The Baltimore Sun,0,BALTIMORE,MD,South
2411120942,Newspapers,"Mahoney, Larry","Bangor Daily News; Bangor, Me.",2020-06-10,Maine CrossFit facilities drop company affiliation after founder's insensitive tweets,News,0,Copyright 2020 Bangor Daily News,0,BANGOR,ME,Northeast
2411665314,Newspapers,"Harrison, Judy","Bangor Daily News; Bangor, Me.",2020-06-10,Maine courts pledge to take action to prevent racism,News,0,Copyright 2020 Bangor Daily News,0,BANGOR,ME,Northeast
2418515026,Newspapers,S. AMJAD HUSSAIN,"The Blade; Toledo, Ohio",2020-06-10,"Pandemic, racism exposure twin U.S. disasters",News,0,"Copyright The Blade Jun 10, 2020",0,TOLEDO,OH,North Central
2418514280,Newspapers,"Elms, Sarah","The Blade; Toledo, Ohio",2020-06-10,Officer who hit protester with helmet not ID'd; Investigation still under way,News,0,"Copyright The Blade Jun 10, 2020",0,TOLEDO,OH,North Central
2411194569,Newspapers,"McGrane, Victoria",Boston Globe (Online); Boston,2020-06-10,Kennedy launches new TV ad in wake of George Floyd protests: Sen. Edward Markey has not yet aired a television ad in the hotly contested Senate race.,News,0,"Copyright Boston Globe Media Partners, LLC Jun 10, 2020",0,BOSTON,MA,Northeast
2411203735,Newspapers,"Bray, Hiawatha",Boston Globe (Online); Boston,2020-06-10,"Surveillance technology used by police gets fresh scrutiny after nationwide protests, looting: Tools to identify faces, scoop up smartphone data raise constitutional issues",News,0,"Copyright Boston Globe Media Partners, LLC Jun 10, 2020",0,BOSTON,MA,Northeast
2411203736,Newspapers,"Chesto, Jon",Boston Globe (Online); Boston,2020-06-10,"King memorial nearly ready for Boston Common as backer begins second effort to honor civil rights leader: Entrepreneur Paul English is also raising funds for an economic justice center in MLK's name, as construction on sculpture nears",News,0,"Copyright Boston Globe Media Partners, LLC Jun 10, 2020",0,BOSTON,MA,Northeast
2411209525,Newspapers,"McDonald, Danny; Valencia, Milton J",Boston Globe (Online); Boston,2020-06-10,'Cutting the budget doesn't deal with racism': Walsh says change must go deeper than slashing police funding,News,0,"Copyright Boston Globe Media Partners, LLC Jun 10, 2020",0,BOSTON,MA,Northeast
2411209528,Newspapers,"Coleman, Vernal",Boston Globe (Online); Boston,2020-06-10,"Protesters call for city to reallocate police funding, remove officers from schools",News,0,"Copyright Boston Globe Media Partners, LLC Jun 10, 2020",0,BOSTON,MA,Northeast
2410933871,Newspapers,"Osterheldt, Jeneé","Boston Globe; Boston, Mass.",2020-06-10,"In Minneapolis, an anti-brutality blueprint for the city — and possibly the country — could be drawn",News,0,"Copyright Boston Globe Media Partners, LLC Jun 10, 2020",0,BOSTON,MA,Northeast
2410933908,Newspapers,"Walker, Adrian","Boston Globe; Boston, Mass.",2020-06-10,The BPD and 'defunding',News,0,"Copyright Boston Globe Media Partners, LLC Jun 10, 2020",0,BOSTON,MA,Northeast
2410933859,Newspapers,Gal Tziperman Lotan,"Boston Globe; Boston, Mass.",2020-06-10,Youth-organized protest draws hundreds in Revere,News,0,"Copyright Boston Globe Media Partners, LLC Jun 10, 2020",0,BOSTON,MA,Northeast
2410933901,Newspapers,"Washburn, Gary","Boston Globe; Boston, Mass.",2020-06-10,"We need faith on our side: Sadness, anger, sickness have rocked our world",News,0,"Copyright Boston Globe Media Partners, LLC Jun 10, 2020",0,BOSTON,MA,Northeast
2411003569,Newspapers,"Stevens, Heidi","Chicago Tribune; Chicago, Ill.",2020-06-10,Those statements on racism show the power of protests,News,0,"Copyright Tribune Publishing Company, LLC Jun 10, 2020",0,CHICAGO,IL,North Central
2411003564,Newspapers,"Glanton, Dahleen","Chicago Tribune; Chicago, Ill.",2020-06-10,Don't let right-wingers dictate how to feel about George Floyd,News,0,"Copyright Tribune Publishing Company, LLC Jun 10, 2020",0,CHICAGO,IL,North Central
2411003584,Newspapers,"Williams, Kevin","Chicago Tribune; Chicago, Ill.",2020-06-10,FACES OF THE FALLOUT: Tatyana Chante: An organizer just getting started,News,0,"Copyright Tribune Publishing Company, LLC Jun 10, 2020",0,CHICAGO,IL,North Central
2411003543,Newspapers,"Biggs, Brad","Chicago Tribune; Chicago, Ill.",2020-06-10,"Lucas will kneel during anthem: Bears special teams ace wants to make statement, educate about social justice issues",News,0,"Copyright Tribune Publishing Company, LLC Jun 10, 2020",0,CHICAGO,IL,North Central
2411003575,Newspapers,"Fortin, Jacey","Chicago Tribune; Chicago, Ill.",2020-06-10,'Outsiders' often blamed in protests: It's been a common refrain from officials since civil rights era,News,0,"Copyright Tribune Publishing Company, LLC Jun 10, 2020",0,CHICAGO,IL,North Central
2410994036,Newspapers,"BIERYGOLICK, KEITH","Cincinnati Enquirer; Cincinnati, Ohio",2020-06-10,'I'm being woken up':: White man who ran for office with Trump slogan joins protest,News,0,Copyright 2020 - THE CINCINNATI ENQUIRER - All Rights Reserved.,0,CINCINNATI,OH,North Central
2410994920,Newspapers,"Springer, Scott","Cincinnati Enquirer; Cincinnati, Ohio",2020-06-10,Roger Bacon's standout player Corey Kiner weaves his way through confusing year,News,0,Copyright 2020 - THE CINCINNATI ENQUIRER - All Rights Reserved.,0,CINCINNATI,OH,North Central
2411175142,Newspapers,"Mocarsky, Steve","Citizens' Voice; Wilkes-Barre, Pa.",2020-06-10,W-B Councilman Appointed To Police Training Commission,News,0,"Copyright The Citizens' Voice Jun 10, 2020",0,WILKES-BARRE,PA,Northeast
2410940582,Newspapers,NA,"Concord Monitor; Concord, N.H.",2020-06-10,Let Pence take the reins... [Derived Headline],Letter,0,"Copyright Concord Monitor/Sunday Monitor Jun 10, 2020",0,CONCORD,NH,Northeast
2410940613,Newspapers,"Summerson, Mia","Concord Monitor; Concord, N.H.",2020-06-10,Committee on racial justice takes shape,News,0,"Copyright Concord Monitor/Sunday Monitor Jun 10, 2020",0,CONCORD,NH,Northeast
2410994930,Newspapers,"Hayhurst, Leonard L","Coshocton Tribune; Coshocton, Ohio",2020-06-10,City Council tables UTV legislation for more discussion: Mayor and council surprised by feedback from public on issue,News,0,Copyright 2020 - COSHOCTON TRIBUNE - All Rights Reserved.,0,COSHOCTON,OH,North Central
2410994690,Newspapers,NA,"Courier - News; Bridgewater, N.J.",2020-06-10,"Local leaders, not Trump, must move America",Editorial,0,Copyright 2020 - COURIER NEWS - All Rights Reserved.,0,BRIDGEWATER,NJ,Northeast
2411271370,Newspapers,"Charbonneau, Madeline",The Daily Beast; New York,2020-06-10,"Minneapolis Police Department to Withdraw From Union Negotiations Immediately: The withdrawal, announced at a press conference Wednesday, comes after weeks of protests over George Floyd's death while in police custody.",News,0,"Copyright The Newsweek/Daily Beast Company LLC Jun 10, 2020",0,NEW YORK,NY,Northeast
2411271855,Newspapers,"Charbonneau, Madeline",The Daily Beast; New York,2020-06-10,"‘Make It Stop. Stop the Pain’: George Floyd’s Brother Urges Congress to Act on Police Brutality: “I am asking you, is that what a black man’s life is worth?” he said. “Twenty dollars? This is 2020. Enough is enough.”",News,0,"Copyright The Newsweek/Daily Beast Company LLC Jun 10, 2020",0,NEW YORK,NY,Northeast
2411271888,Newspapers,"Brodey, Sam",The Daily Beast; New York,2020-06-10,Floyd’s Brother Pleads for Justice While GOP Says Cops Need More Cash: The differing messages from Democrats and Republicans in the Judiciary Committee Wednesday obscured the fact the sides agree policing needs reform.,News,0,"Copyright The Newsweek/Daily Beast Company LLC Jun 10, 2020",0,NEW YORK,NY,Northeast
2411271971,Newspapers,"Hitt, Tarpley",The Daily Beast; New York,2020-06-10,"Everyone Who’s Lost Their Job During the Racism Reckoning of 2020: From The New York Times and CrossFit to the L.A. Galaxy and ‘Vanderpump Rules,’ people are losing their jobs over racist or racially insensitive behavior. Here are all of them.",News,0,"Copyright The Newsweek/Daily Beast Company LLC Jun 10, 2020",0,NEW YORK,NY,Northeast
2411272396,Newspapers,"Fallon, Kevin",The Daily Beast; New York,2020-06-10,"Oprah on Black Lives Matter and George Floyd: We Are at a ‘Tipping Point’ for Racism in America: In a town hall on the current state of America, Winfrey wonders if now is finally the moment when “people will recognize systemic racism for the problem and the evil that it is.”",News,0,"Copyright The Newsweek/Daily Beast Company LLC Jun 10, 2020",0,NEW YORK,NY,Northeast
2411272840,Newspapers,"Baragona, Justin",The Daily Beast; New York,2020-06-10,Hannity Compares Trump to George Floyd: ‘He Was a Victim of Crooked Cops’: Hannity comparing Trump’s Russia probe experience to Floyd’s killing comes after colleague Laura Ingraham said Trump understands what black victims of police violence go through.,News,0,"Copyright The Newsweek/Daily Beast Company LLC Jun 10, 2020",0,NEW YORK,NY,Northeast
2411112611,Newspapers,NA,"Daily Herald; Arlington Heights, Ill.",2020-06-10,Letter to the editor Statement on the death of George Floyd and,News,0,"Copyright Daily Herald Jun 10, 2020",0,ARLINGTON HEIGHTS,IL,North Central
2411112463,Newspapers,NA,"Daily Herald; Arlington Heights, Ill.",2020-06-10,"Riots leave cities with just rubble, ashes",News,0,"Copyright Daily Herald Jun 10, 2020",0,ARLINGTON HEIGHTS,IL,North Central
2411112925,Newspapers,NA,"Daily Herald; Arlington Heights, Ill.",2020-06-10,"Riots leave cities with just rubble, ashes",News,0,"Copyright Daily Herald Jun 10, 2020",0,ARLINGTON HEIGHTS,IL,North Central
2411112753,Newspapers,NA,"Daily Herald; Arlington Heights, Ill.",2020-06-10,Arlington Heights boy set to be in ‘Junior Ninja’ finals Friday -BYLN- By Kevin Schmit kschmit@dailyherald.com,News,0,"Copyright Daily Herald Jun 10, 2020",0,ARLINGTON HEIGHTS,IL,North Central
2411112395,Newspapers,REBECCA ANZEL Capitol News Illinois,"Daily Herald; Arlington Heights, Ill.",2020-06-10,"Raoul, 17 other AGs ask Congress for power to investigate police",News,0,"Copyright Daily Herald Jun 10, 2020",0,ARLINGTON HEIGHTS,IL,North Central
2411113107,Newspapers,"McQuillan, Luke","Daily Herald; Arlington Heights, Ill.",2020-06-10,Taylorville peaceful protest draws many Pana residents,News,0,"Copyright Daily Herald Jun 10, 2020",0,ARLINGTON HEIGHTS,IL,North Central
2410993906,Newspapers,NA,"Daily Journal; Vineland, N.J.",2020-06-10,"Jewish Community: We must speak out against injustice, protect human rights",News,0,Copyright 2020 - THE DAILY JOURNAL - All Rights Reserved.,0,VINELAND,NJ,Northeast
2410994501,Newspapers,"Albiges, Marie","Daily Press; Newport News, Va.",2020-06-10,Norfolk police chief joins Va. crime commission Governor calls Chief Boone a 'reformer',News,0,Copyright © 2020 Daily Press,0,NEWPORT NEWS,VA,South
2410994406,Newspapers,"Fortin, Jacey","Daily Press; Newport News, Va.",2020-06-10,'Outsiders' often blamed in protests It's been a common refrain from officials since civil rights era,News,0,Copyright © 2020 Daily Press,0,NEWPORT NEWS,VA,South
2411512347,Newspapers,"Laird, Jordan","Daily Record; Wooster, Ohio",2020-06-10,Peaceful vigil honors victims of police brutality,News,0,"Copyright The Daily Record Jun 10, 2020",0,WOOSTER,OH,North Central
2418791329,Newspapers,"Sachs, Benjamin","Daily Record; Wooster, Ohio",2020-06-10,Floyd death shows police unions abuse power,News,0,"Copyright The Daily Record Jun 10, 2020",0,WOOSTER,OH,North Central
2410997200,Newspapers,"Joens, Philip","Des Moines Register; Des Moines, Iowa",2020-06-10,Black Lives Matter demonstrations continue Tuesday,News,0,Copyright 2020 - THE DES MOINES REGISTER - All Rights Reserved.,0,DES MOINES,IA,North Central
2410997127,Newspapers,"Rood, Lee","Des Moines Register; Des Moines, Iowa",2020-06-10,Polk County supervisors lift 9 p.m. curfew,News,0,Copyright 2020 - THE DES MOINES REGISTER - All Rights Reserved.,0,DES MOINES,IA,North Central
2410995457,Newspapers,"Newell, Shane","The Desert Sun; Palm Springs, Calif.",2020-06-10,Mayor plans to address racism,News,0,Copyright 2020 - THE DESERT SUN - All Rights Reserved.,0,PALM SPRINGS,CA,West
2411098939,Newspapers,"Lozano, Juan A; Merchant, Nomaan","Florida Times Union; Jacksonville, Fla.",2020-06-10,Funeral held for George Floyd in Houston,News,0,"Copyright Florida Times Union Jun 10, 2020",0,JACKSONVILLE,FL,South
2411098928,Newspapers,"Gelston, Dan","Florida Times Union; Jacksonville, Fla.",2020-06-10,Wallace: Time up for Confederate flags,News,0,"Copyright Florida Times Union Jun 10, 2020",0,JACKSONVILLE,FL,South
2410996495,Newspapers,YOUR TURN,"Great Falls Tribune; Great Falls, Mont.",2020-06-10,Lack of humanity for blacks permeates justice system,News,0,Copyright 2020 - GREAT FALLS TRIBUNE - All Rights Reserved.,0,GREAT FALLS,MT,West
2410995258,Newspapers,"HALEY BEMILLER; Mathew, Benita","Green Bay Press Gazette; Green Bay, Wis.",2020-06-10,'We literally made history': How Green Bay activists came together in protest against police brutality,News,0,Copyright 2020 - GREEN BAY PRESS-GAZETTE - All Rights Reserved.,0,GREEN BAY,WI,North Central
2410994089,Newspapers,"Nicholson, Zoe","The Greenville News; Greenville, S.C.",2020-06-10,"Petitions target statues, buildings: Clemson's Tillman Hall, Confederate monument in Anderson criticized",News,0,Copyright 2020 - THE GREENVILLE NEWS - All Rights Reserved.,0,GREENVILLE,SC,South
2410993973,Newspapers,"Fortin, Jacey","Hartford Courant; Hartford, Conn.",2020-06-10,'Outsiders' often blamed in protests It's been a common refrain from officials since civil rights era,News,0,Copyright © 2020 Hartford Courant,0,HARTFORD,CT,Northeast
2410994047,Newspapers,"Kurian, Kevin","Hartford Courant; Hartford, Conn.",2020-06-10,We need a new approach to reforming police fresh talk,News,0,Copyright © 2020 Hartford Courant,0,HARTFORD,CT,Northeast
2410994098,Newspapers,"Davis, Bradford William","Hartford Courant; Hartford, Conn.",2020-06-10,DeShields Jr.: 'I don't want to stay quiet no more' Indians outfielder recalls Yankee fans hurling racial slurs at him in 2017,News,0,Copyright © 2020 Hartford Courant,0,HARTFORD,CT,Northeast
2410994942,Newspapers,"Bologna, Giacomo","Hattiesburg American; Hattiesburg, Miss.",2020-06-10,A tipping point?: Miss. voted to keep state flag in 2001; a lot has changed since,News,0,Copyright 2020 - HATTIESBURG AMERICAN - All Rights Reserved.,0,HATTIESBURG,MS,South
2411011703,Newspapers,"Pang, Gordon YK","Honolulu Star - Advertiser; Honolulu, Hawaii",2020-06-10,Hawaii state Legislature reconvening June 22,News,0,"Copyright Oahu Publications Inc. Jun 10, 2020",0,HONOLULU,HI,West
2410995260,Newspapers,"Friedman, Adam","The Jackson Sun; Jackson, Tenn.",2020-06-10,"City council weighs impact of COVID-19: Upcoming budget talks focus on police protests, stormwater issues, more",News,0,Copyright 2020 - THE JACKSON SUN - All Rights Reserved.,0,JACKSON,TN,South
2410996073,Newspapers,Debra Nussbaum Cohen,"Jewish Journal; Deerfield Beach, Fla.",2020-06-10,Minneapolis Jews care for a city in turmoil,News,0,"Copyright Tribune Publishing Company, LLC Jun 10, 2020",0,DEERFIELD BEACH,FL,South
2410996689,Newspapers,NA,"Lansing State Journal; Lansing, Mich.",2020-06-10,Black leaders offer advice for willing white people,News,0,Copyright 2020 - LANSING STATE JOURNAL - All Rights Reserved.,0,LANSING,MI,North Central
2411511880,Newspapers,THE LNP,"LNP; Lancaster, Pa.",2020-06-10,"None of us, restaurant owners included, should be silent about racial injustice",Editorial,0,"Copyright LNP Media Group Inc. Jun 10, 2020",0,LANCASTER,PA,Northeast
2411511930,Newspapers,NA,"LNP; Lancaster, Pa.",2020-06-10,"Landis Homes residents host socially distant vigil in memory of George Floyd, in support of protesters",News,0,"Copyright LNP Media Group Inc. Jun 10, 2020",0,LANCASTER,PA,Northeast
2411512055,Newspapers,"WERESCHAGIN, MIKE; Bumsted, Brad","LNP; Lancaster, Pa.",2020-06-10,"In Pa., rare momentum builds behind legislative police reforms",News,0,"Copyright LNP Media Group Inc. Jun 10, 2020",0,LANCASTER,PA,Northeast
2410931589,Newspapers,"Stokols, Eli; Bierman, Noah","Los Angeles Times; Los Angeles, Calif.",2020-06-10,"ELECTION 2020; Amid a faltering campaign, Trump digs in his heels; 'Reckless' tweet about injured protester won't help struggling poll numbers, experts say.",News,0,"Copyright Los Angeles Times Jun 10, 2020",0,LOS ANGELES,CA,West
2410931609,Newspapers,"McMANUS, DOYLE","Los Angeles Times; Los Angeles, Calif.",2020-06-10,PERSPECTIVES; LETTER FROM WASHINGTON; Defund police? Democrats just want reforms; Trump falsely suggests that Biden would dismantle law enforcement,"Opinions, Commentary",0,"Copyright Los Angeles Times Jun 10, 2020",0,LOS ANGELES,CA,West
2410931575,Newspapers,NA,"Los Angeles Times; Los Angeles, Calif.",2020-06-10,LETTERS,Letter To The Editor,0,"Copyright Los Angeles Times Jun 10, 2020",0,LOS ANGELES,CA,West
2411434498,Newspapers,"Elbow, Steven","Madison Capital Times; Madison, Wis.",2020-06-10,"EXPLAINED: ACTIVISTS CALL FOR DEFUNDING MPD; THE DEMAND, SEEN AT PROTESTS NATIONWIDE, IS SHORT ON DETAILS ; CITY",News,0,"Copyright Madison Newspapers, Inc. Jun 10, 2020",0,MADISON,WI,North Central
2411016515,Newspapers,"Mann, Alex","Maryland Gazette; Glen Burnie, Md.",2020-06-10,"'No justice, no peace!' Hundreds join Pasadena protest to echo massive call for an end to police brutality, systemic racism",News,0,Copyright © 2020 Capital Gazette Newspapers,0,GLEN BURNIE,MD,South
2411015955,Newspapers,NA,"Maryland Gazette; Glen Burnie, Md.",2020-06-10,Rethink how police are used in schools,News,0,Copyright © 2020 Capital Gazette Newspapers,0,GLEN BURNIE,MD,South
2410993813,Newspapers,"Wojcik, Sarah M","Morning Call; Allentown, Pa.",2020-06-10,Owners awaken to graffiti on homes,News,0,Copyright © 2020 Morning Call,0,ALLENTOWN,PA,Northeast
2411015683,Newspapers,"McAuliff, Michael; Goldiner, Dave; Brown, Stephen Rex","New York Daily News; New York, N.Y.",2020-06-10,Don 'mean' & 'crude'; Gov rips Trump for blaming peace activist injured by cops,News,0,"Copyright Tribune Publishing Company, LLC Jun 10, 2020",0,NEW YORK,NY,Northeast
2411219856,Newspapers,"Searcey, Dionne","New York Times, Late Edition (East Coast); New York, N.Y.",2020-06-10,¿Qué quiere decir cuando se habla de desintegrar o retirar fondos a los departamentos de policía? [With graphic(s)],News,0,"Copyright New York Times Company Jun 10, 2020",0,NEW YORK,NY,Northeast
2410930218,Newspapers,"Southall, Ashley","New York Times, Late Edition (East Coast); New York, N.Y.",2020-06-10,Assault Charges for Officer Who Violently Shoved Woman in Brooklyn: [National Desk],News,0,"Copyright New York Times Company Jun 10, 2020",0,NEW YORK,NY,Northeast
2410930252,Newspapers,"Cruz, Catalina; Blake, Michael","New York Times, Late Edition (East Coast); New York, N.Y.",2020-06-10,Boroughs Cry Out for Survival: [Op-Ed],"Opinions, Commentary",0,"Copyright New York Times Company Jun 10, 2020",0,NEW YORK,NY,Northeast
2410930231,Newspapers,"Paulson, Michael","New York Times, Late Edition (East Coast); New York, N.Y.",2020-06-10,Theater Artists Condem Racism In the Industry: [The Arts/Cultural Desk],News,0,"Copyright New York Times Company Jun 10, 2020",0,NEW YORK,NY,Northeast
2410995373,Newspapers,"Hite, Patrick","The News Leader; Staunton, Va.",2020-06-10,"'We are your neighbors': Waynesboro Black Lives Matter protest advocates for equality, justice",News,0,Copyright 2020 - THE NEWS LEADER - All Rights Reserved.,0,STAUNTON,VA,South
2410995681,Newspapers,"Fortin, Jacey","Orlando Sentinel; Orlando, Fla.",2020-06-10,'Outsiders' often blamed in protests It's been a common refrain from officials since civil rights era,News,0,Copyright © 2020 Orlando Sentinel,0,ORLANDO,FL,South
2410996014,Newspapers,NA,"Orlando Sentinel; Orlando, Fla.",2020-06-10,It's simple. Make every cop in Florida wear a body camera. Orlando Sentinel Editorial,News,0,Copyright © 2020 Orlando Sentinel,0,ORLANDO,FL,South
2417788776,Newspapers,"Milian, Jorge","Palm Beach Post; West Palm Beach, Fla.",2020-06-10,LWB officials: Let’s review policing: Commissioners Omari Hardy and Herman Robinson propose community task force,News,0,"Copyright GateHouse Media, Inc. Jun 10, 2020",0,WEST PALM BEACH,FL,South
2417785759,Newspapers,NA,"Palm Beach Post; West Palm Beach, Fla.",2020-06-10,How Republicans can recover their moral balance,Editorial,0,"Copyright GateHouse Media, Inc. Jun 10, 2020",0,WEST PALM BEACH,FL,South
2417786504,Newspapers,"Curran, F Chris; Kupchik, Aaron; Fisher, Bejamin W","Palm Beach Post; West Palm Beach, Fla.",2020-06-10,SCHOOL POLICING: BUILDING TRUST WITH STUDENTS: Good-guy image police present to students often clashes with reality,Editorial,0,"Copyright GateHouse Media, Inc. Jun 10, 2020",0,WEST PALM BEACH,FL,South
2427515566,Newspapers,"Barlow, Kevin","Pantagraph; Bloomington, Ill.",2020-06-10,Local sheriff thanks Trump Childress lauds him as ‘friend’ to police at White House meeting,News,0,"Copyright Pantagraph Publishing Co. Jun 10, 2020",0,BLOOMINGTON,IL,North Central
2411228817,Newspapers,"Palmer, Chris; Laura McCrystal Contributing to this article were Justine McDaniel; Goodin-Smith, Oona; McCarthy, Erin; Tornoe, Rob; Orso, Anna; Juliana Feliciano Reyes.","Philadelphia Daily News; Philadelphia, Pa.",2020-06-10,MORE PROTESTS & A PLEDGE: Kenney's police reform plan starts with eliminating dept. budget increase,News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 10, 2020",0,PHILADELPHIA,PA,Northeast
2411230559,Newspapers,"Palmer, Chris; McCrystal, Laura","Philadelphia Inquirer; Philadelphia, Pa.",2020-06-10,"Kenney Sets Goals for Police: MAYOR: Wants review of policies on gun use, discipline.",News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 10, 2020",0,PHILADELPHIA,PA,Northeast
2411230833,Newspapers,"Steele, Allison; Sean Collins Walsh","Philadelphia Inquirer; Philadelphia, Pa.",2020-06-10,CAMDEN: Is it a model for others?,News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 10, 2020",0,PHILADELPHIA,PA,Northeast
2411230835,Newspapers,"Ubinas, Helen","Philadelphia Inquirer; Philadelphia, Pa.",2020-06-10,"It's now time to stand up, not kneel: Protests have been needed - but that was true long ago. Action has become the imperative.","Opinions, Commentary",0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 10, 2020",0,PHILADELPHIA,PA,Northeast
2411230586,Newspapers,"Wood, Sam","Philadelphia Inquirer; Philadelphia, Pa.",2020-06-10,Looted pot locations facing state roadblocks: They want to beef up security. Pa. says: Not so fast.,News,0,"Copyright Philadelphia Media Network (Newspapers) LLC Jun 10, 2020",0,PHILADELPHIA,PA,Northeast
2410936126,Newspapers,"Goldstein, Andrew","Pittsburgh Post - Gazette; Pittsburgh, Pa.",2020-06-10,LOCAL BLACK LEADERS SEE A DIFFERENCE IN FLOYD PROTESTS,News,0,"Copyright Pittsburgh Post - Gazette Jun 10, 2020",0,PITTSBURGH,PA,Northeast
2410936280,Newspapers,"Murray, Ashley","Pittsburgh Post - Gazette; Pittsburgh, Pa.",2020-06-10,"CITY, COUNTY TO LOOK AT LIMITING POLICE ACTIONS",News,0,"Copyright Pittsburgh Post - Gazette Jun 10, 2020",0,PITTSBURGH,PA,Northeast
2410937926,Newspapers,NA,"Portland Press Herald; Portland, Me.",2020-06-10,Protests - the latest,News,0,"Copyright Portland Newspapers Jun 10, 2020",0,PORTLAND,ME,Northeast
2410994206,Newspapers,"Heim, Madeline","The Post - Crescent; Appleton, Wis.",2020-06-10,Health experts support demonstrations: Offer ways for activists to stay safe in crowds,News,0,Copyright 2020 - THE POST-CRESCENT - All Rights Reserved.,0,APPLETON,WI,North Central
2410993533,Newspapers,"Collins, Kate","Press & Sun-Bulletin; Binghamton, N.Y.",2020-06-10,Binghamton honors Floyd,News,0,Copyright 2020 - PRESS & SUN-BULLETIN - All Rights Reserved.,0,BINGHAMTON,NY,Northeast
2410993089,Newspapers,"Bain, Matthew","Press - Citizen; Iowa City, Iowa",2020-06-10,Iowa football becomes part of national conversation,News,0,Copyright 2020 - IOWA CITY PRESS-CITIZEN - All Rights Reserved.,0,IOWA CITY,IA,North Central
2411284004,Newspapers,"Woolsey, Lynn","The Press Democrat; Santa Rosa, Calif.",2020-06-10,Close to Home: Changing education as well as policing,Editorial,0,"Copyright Sonoma Media Investments, LLC Jun 10, 2020",0,SANTA ROSA,CA,West
2411287329,Newspapers,"Stokols, Eli; Bierman, Noah","The Press Democrat; Santa Rosa, Calif.",2020-06-10,President Trump vilifies elderly protester as his campaign struggles to relaunch,News,0,"Copyright Sonoma Media Investments, LLC Jun 10, 2020",0,SANTA ROSA,CA,West
2411325915,Newspapers,"Lesniewski, Niels","Roll Call; Washington, D.C.",2020-06-10,Senate Armed Services on collision course with Trump over Confederate names,News,0,"Copyright CQ Roll Call Jun 10, 2020",0,WASHINGTON,DC,Northeast
2410996999,Newspapers,"Bonner, Pamela L","Ruidoso News; Ruidoso, N.M.",2020-06-10,Walk for Solidarity: March against racism goes through midtown Ruidoso,News,0,Copyright 2020 - RUIDOSO NEWS - All Rights Reserved.,0,RUIDOSO,NM,West
2411101267,Newspapers,"Kohler, Jeremy","St. Louis Post - Dispatch; St. Louis, Mo.",2020-06-10,Could St. Louis County 'defund' the police in wake of George Floyd protests?,News,0,"Copyright Pulitzer, Inc. Jun 10, 2020",0,ST. LOUIS,MO,North Central
2411101291,Newspapers,NA,"St. Louis Post - Dispatch; St. Louis, Mo.",2020-06-10,Law and Order,News,0,"Copyright Pulitzer, Inc. Jun 10, 2020",0,ST. LOUIS,MO,North Central
2411173994,Newspapers,"Stallone, Steve","Standard - Speaker; Hazleton, Pa.",2020-06-10,Colt Connection: Marian Links Up With Vikings,News,0,"Copyright Standard-Speaker Jun 10, 2020",0,HAZLETON,PA,Northeast
2411866120,Newspapers,"Olson, Jeremy","Star Tribune; Minneapolis, Minn.",2020-06-10,"Gyms, theaters next as state seeks new normal",News,0,"Copyright Star Tribune Media Company LLC Jun 10, 2020",0,MINNEAPOLIS,MN,North Central
2411866553,Newspapers,"REINAN, JOHN","Star Tribune; Minneapolis, Minn.",2020-06-10,"Bar off, back on tourism website: Confederate flag drew objections in Sauk Rapids.",News,0,"Copyright Star Tribune Media Company LLC Jun 10, 2020",0,MINNEAPOLIS,MN,North Central
2411865638,Newspapers,"Xiong, Chao","Star Tribune; Minneapolis, Minn.",2020-06-10,Feds seeking help in search for arson suspects: The ATF released photos of several suspects who allegedly set Mpls. fires.,News,0,"Copyright Star Tribune Media Company LLC Jun 10, 2020",0,MINNEAPOLIS,MN,North Central
